"plot_id","plot_cluster","plot_name","dataset_id","census_date","country_iso3","prinv","other_authors","plot_shape","plot_width","plot_length","plot_radius","subplot_n","subplot_shape","subplot_length","subplot_width","subplot_radius","min_diam_thresh","min_height_thresh","nested_1","n1_min_diam_thresh","n1_min_height_thresh","n1_plot_shape","n1_plot_width","n1_plot_length","n1_plot_radius","nested_2","n2_min_diam_thresh","n2_min_height_thresh","n2_plot_shape","n2_plot_width","n2_plot_length","n2_plot_radius","nested_3","n3_min_diam_thresh","n3_min_height_thresh","n3_plot_shape","n3_plot_width","n3_plot_length","n3_plot_radius","lianas_sampled","soil_sampled","ground_layer_sampled","dead_stems_sampled","stumps_sampled","coarse_woody_debris_sampled","small_stems_sampled","tags","abandoned","stem_timeline_cont","permanent","sampling_notes","sampling_design_code","plot_notes","longitude_of_centre","latitude_of_centre","elevation","slope_method","slope_method_notes","slope","aspect","polygons","local_allometry","allometry_notes","catenal_position","termites","canopy_cover","canopy_cover_method","canopy_cover_method_notes","xy_method","manipulation_experiment","experiment_ref","manipulation_experiment_notes","pa","pa_name","pa_type","wdpa_id","local_community_rights","other_user_rights","timber_harvesting","high_graded_100_years","clear_cut","fuel_wood_harvesting","charcoal_harvesting","other_woody_product_harvesting","ntfp_harvesting","farmed_30_years","livestock_30_years","mining","land_use_notes","meas_tree_stem","tag_tree_stem","tree_diff","fire_return_interval","fire_last_date","fire_exclusion","fire_exclusion_success","fire_treatment","fire_treatment_season","fire_cause","fire_fuel","fire_notes","drought","drought_last_date","wind","wind_last_date","earthquake","earthquake_last_date","landslide","landslide_last_date","flood","flood_last_date","cyclone","cyclone_last_date","frost","frost_last_date","elephants","elephant_density","elephant_data_source","exclosure","small_nonsocial_browsers","large_browsers","medium_sized_social_mixed_diet","nonruminants_excluding_suids","water_dependent_grazers","goat_grazing","sheep_grazing","cattle_grazing","herbivore_notes","file_plots","file_stems","date_metadata","data_ref","subdiv","photos","plot_area","subplot_area","plot_perimeter","diam_max","diam_min","diam_mean","diam_median","diam_sd","diam_ge5_mean","diam_ge5_median","diam_ge5_sd","diam_ge10_mean","diam_ge10_median","diam_ge10_sd","diam_ge20_mean","diam_ge20_median","diam_ge20_sd","n_diam","n_height","height_max","height_min","height_mean","height_median","height_sd","height_ge5_mean","height_ge5_median","height_ge5_sd","height_ge10_mean","height_ge10_median","height_ge10_sd","height_ge20_mean","height_ge20_median","height_ge20_sd","height_per95","n_stems","n_stems_ge5","n_stems_ge10","n_stems_ge20","n_stems_ge40","n_stems_ge60","lorey_height","n_determ_genus","n_determ_species","dom_1","dom_2","dom_3","dom_4","dom_5","prop_1","prop_2","prop_3","prop_4","prop_5","richness","rarefy","shannon","simpson","invsimpson","stocking","stocking_ge5","stocking_ge10","stocking_ge20","ba","agb","agb_ge5","agb_ge10","agb_ge20","evenness","stocking_ha","stocking_ge5_ha","stocking_ge10_ha","stocking_ge20_ha","ba_ha","agb_ha","agb_ge5_ha","agb_ge10_ha","agb_ge20_ha","diam_scale","diam_scale_se","weibull_scale","weibull_shape","weibull_scale_se","weibull_shape_se","baobab"
"MAR_69","MAR_1","NCN_18a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.679144,-15.261528,656.61,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,49.5,5,25.8333333333333,18.75,16.4818541175292,25.8333333333333,18.75,16.4818541175292,27.7272727272727,20,15.8577483211893,39.6666666666667,40.75,11.0302614051829,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,11,6,3,0,NA,5,5,"Indet indet","Piliostigma thonningii","Lannea schweinfurthii",NA,NA,0.583333333333333,0.25,0.166666666666667,NA,NA,3,3,0.959614793912049,0.569444444444444,2.32258064516129,12,12,11,6,0.863663090380004,4.35565764763307,4.35565764763307,4.35255632066305,4.1367780707199,0.774193548387097,95.4929658551372,95.4929658551372,87.5352187005424,47.7464829275686,6.8728125,34.661222251841,34.661222251841,34.6365426759698,32.9194339214613,NA,NA,29.0739434404344,1.70272422541068,5.20556189487643,0.396162368168241,FALSE
"MAR_70","MAR_1","NCN_18b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.679166,-15.259711,657.19,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,8,5,6,6,0.960468635614927,6,6,0.960468635614927,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0,0,0,0,NA,6,6,"Piliostigma thonningii","Indet indet","Diplorhynchus condylocarpon",NA,NA,0.555555555555556,0.333333333333333,0.111111111111111,NA,NA,3,3,0.936888307539016,0.567901234567901,2.31428571428571,9,9,0,0,0.0260265243386646,0.0757014929126351,0.0757014929126351,0,0,0.771428571428571,71.6197243913529,71.6197243913529,0,0,0.2071125,0.602413339824098,0.602413339824098,0,0,NA,NA,6.40261828221605,6.5274726403419,0.347645153696043,1.55606648995006,FALSE
"MAR_71","MAR_1","NCN_17a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.68744,-15.256741,673.87,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,22,8.9,12.49,11.5,3.69998498495452,12.49,11.5,3.69998498495452,12.8888888888889,12,3.68932393686311,22,22,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,9,1,0,0,NA,10,8,"Pterocarpus angolensis","Combretum collinum","Combretum indet","Allophylus africanus","Diplorhynchus condylocarpon",0.3,0.2,0.2,0.1,0.1,6,6,1.69574253416963,0.8,5,10,10,9,1,0.132199004261222,0.718901076056023,0.718901076056023,0.696258191789652,0.304182204827746,0.833333333333333,79.5774715459477,79.5774715459477,71.6197243913529,7.95774715459477,1.05200625,5.72083299241994,5.72083299241994,5.5406466445774,2.42060507494636,NA,NA,13.8193127645697,3.41521469252435,1.36547541870655,0.73450632391495,FALSE
"MAR_72","MAR_1","NCN_23a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.69015,-15.257016,676.95,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,24,17,21,22,3.60555127546399,21,22,3.60555127546399,21,22,3.60555127546399,23,23,1.4142135623731,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,0,0,NA,3,2,"Combretum collinum","Combretum indet","Piliostigma thonningii",NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,3,3,1.09861228866811,0.666666666666667,3,3,3,3,2,0.105950212242316,0.841507630995809,0.841507630995809,0.841507630995809,0.683239948962922,1,23.8732414637843,23.8732414637843,23.8732414637843,15.9154943091895,0.843125,6.69650495612669,6.69650495612669,6.69650495612669,5.43705075976517,NA,NA,22.2474540265328,9.2400468408247,1.45821457461094,4.56260584777502,FALSE
"MAR_73","MAR_1","NTX_20a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.691894,-15.357022,749.86,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.3925,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,42.5,10.3,24.7125,24.95,7.01254827672033,24.7125,24.95,7.01254827672033,24.7125,24.95,7.01254827672033,26.3285714285714,25.45,5.72382719884151,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,16,14,1,0,NA,16,16,"Brachystegia boehmii","Strychnos spinosa","Diplorhynchus condylocarpon","Pseudolachnostylis maprouneifolia","Pterocarpus rotundifolius",0.4375,0.1875,0.125,0.125,0.125,5,5,1.45533303519283,0.7265625,3.65714285714286,16,16,16,14,0.825371788321725,5.81522040041699,5.81522040041699,5.81522040041699,5.66585608210847,0.731428571428571,127.323954473516,127.323954473516,127.323954473516,111.408460164327,6.5681,46.2760535947597,46.2760535947597,46.2760535947597,45.0874501157421,NA,NA,27.2268026909658,3.78648132699642,1.90053755659611,0.68104107787841,FALSE
"MAR_74","MAR_1","NTX_20b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.691923,-15.355247,745.179999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.13,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,40.8,10,19.55,15.7,9.09830300919126,19.55,15.7,9.09830300919126,19.55,15.7,9.09830300919126,28.9428571428571,26.4,7.34344540908356,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,18,7,1,0,NA,18,11,"Cussonia indet","Annona senegalensis","Cercidoideae indet","Pterocarpus angolensis","Piliostigma thonningii",0.222222222222222,0.166666666666667,0.166666666666667,0.166666666666667,0.111111111111111,8,8,1.95598384658436,0.845679012345679,6.48,18,18,18,7,0.650850818627668,3.03099058586611,3.03099058586611,3.03099058586611,2.3667103280453,0.81,143.239448782706,143.239448782706,143.239448782706,55.7042300821634,5.17930625,24.1198567102796,24.1198567102796,24.1198567102796,18.8336823787526,-8.01968649639568,5.26567334075795,22.160649598314,2.36213560034226,2.35008916961511,0.409582178802612,FALSE
"MAR_75","MAR_1","MHO_18b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.694566,-15.177789,659.2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,18.2,5.4,10.1125,9.5,3.85794634488351,10.1125,9.5,3.85794634488351,13.7454545454545,13.5,2.16442308080635,NA,NA,NA,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,11,0,0,0,NA,18,18,"Pterocarpus angolensis","Indet indet","Combretum collinum","Piliostigma thonningii","Sclerocarya birrea",0.333333333333333,0.25,0.166666666666667,0.166666666666667,0.0416666666666667,6,6,1.57486866210769,0.767361111111111,4.29850746268657,24,24,11,0,0.219646806570221,0.894184472587739,0.894184472587739,0.713757949693316,0,0.716417910447761,190.985931710274,190.985931710274,87.5352187005424,0,1.74789375,7.11569394241791,7.11569394241791,5.67990529324138,0,-4.75792096054097,1.66766864792078,11.376669765986,2.93423723596184,0.837587228495986,0.466997395662501,FALSE
"MAR_76","MAR_1","NTX_7a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.692864,-15.359214,755.86,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,24,10,18.2,19.7,5.70482252134105,18.2,19.7,5.70482252134105,18.2,19.7,5.70482252134105,23.15,23.15,1.20208152801713,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,0,0,NA,5,5,"Pseudolachnostylis maprouneifolia","Adansonia digitata","Pericopsis angolensis","Piliostigma thonningii",NA,0.4,0.2,0.2,0.2,NA,4,4,1.33217904021012,0.72,3.57142857142857,5,5,5,2,0.140301957112993,0.747724105301198,0.747724105301198,0.747724105301198,0.525174500000271,0.892857142857143,39.7887357729738,39.7887357729738,39.7887357729738,15.9154943091895,1.1164875,5.95019937138253,5.95019937138253,5.95019937138253,4.17920588304289,NA,NA,20.0851800717299,4.3639009799353,2.15646967014139,1.66451284390579,FALSE
"MAR_77","MAR_1","NTX_7b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.692936,-15.357429,751.539999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.09,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,23,7.1,12.5555555555556,10.8,5.70309370234943,12.5555555555556,10.8,5.70309370234943,15.0833333333333,13.3,5.38271926322251,21.55,21.55,2.05060966544099,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,6,2,0,0,NA,9,6,"Adansonia digitata","Cercidoideae indet","Diplorhynchus condylocarpon",NA,NA,0.444444444444444,0.333333333333333,0.222222222222222,NA,NA,3,3,1.06085694715802,0.641975308641975,2.79310344827586,9,9,6,2,0.131866780838105,0.561086572065046,0.561086572065046,0.531870202432867,0.410623842688737,0.931034482758621,71.6197243913529,71.6197243913529,47.7464829275686,15.9154943091895,1.0493625,4.46498507233195,4.46498507233195,4.23248859002389,3.26764071576507,NA,NA,14.2166513899317,2.51003099324375,2.00596532267117,0.628961636376659,TRUE
"MAR_78","MAR_1","MHO_0b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.697231,-15.175335,648.69,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.3425,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,39.1,5,18.05,8.3,15.293953053413,18.05,8.3,15.293953053413,35.65,35.75,2.92403830344269,35.65,35.75,2.92403830344269,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,4,4,0,0,NA,1,1,"Indet indet","Terminalia sericea",NA,NA,NA,0.9,0.1,NA,NA,NA,2,2,0.325082973391448,0.18,1.21951219512195,10,10,4,4,0.421222386798829,3.0418869168516,3.0418869168516,2.98106929623139,2.98106929623139,0.609756097560976,79.5774715459477,79.5774715459477,31.8309886183791,31.8309886183791,3.35198125,24.2065669571749,24.2065669571749,23.7225957097352,23.7225957097352,NA,NA,19.4293494386705,1.24116931345288,5.24723867056062,0.312008970932283,FALSE
"MAR_79","MAR_1","MHO_16b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.697958,-15.167381,654.22,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.035,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,60.5,14.7,21.975,18.5,12.5346157064782,21.975,18.5,12.5346157064782,21.975,18.5,12.5346157064782,27.8666666666667,20.2,16.1789575271915,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,6,1,1,NA,12,12,"Mangifera indica","Brachystegia boehmii",NA,NA,NA,0.916666666666667,0.0833333333333333,NA,NA,NA,2,2,0.286835983056161,0.152777777777778,1.18032786885246,12,12,12,6,0.590862106907371,4.04929537705001,4.04929537705001,4.04929537705001,3.54573541317337,0.59016393442623,95.4929658551372,95.4929658551372,95.4929658551372,47.7464829275686,4.70193125,32.2232687648335,32.2232687648335,32.2232687648335,28.2160658951263,NA,NA,24.957200626657,1.97796979376849,3.89234021150058,0.37326739493693,FALSE
"MAR_80","MAR_1","MHO_10b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,36.698978,-15.162688,664,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.49,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,86,5,11.3827586206897,9,14.543360511772,11.3827586206897,9,14.543360511772,18.1545454545455,11,22.5201404807503,86,86,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,29,11,1,1,1,NA,28,16,"Brachystegia boehmii","Julbernardia globiflora","Terminalia indet","Lannea indet","Adansonia digitata",0.241379310344828,0.241379310344828,0.241379310344828,0.172413793103448,0.0344827586206897,7,6.58620689655172,1.6806991854233,0.791914387633769,4.80571428571429,29,29,11,1,0.760242645621991,6.86727698893148,6.86727698893148,6.63642043269309,6.2354917891836,0.686530612244898,230.774667483248,230.774667483248,87.5352187005424,7.95774715459477,6.04981875,54.6480539184836,54.6480539184836,52.810955814958,49.6204670428748,NA,NA,12.3796284035847,1.21486388781094,2.02106674597964,0.135486728879935,FALSE
